email_domain,Company Website,company,industry,mx_provider,leads_count,Website Summary
bundystewart.com,https://www.bundystewart.com,Bundy-Stewart Associates Inc.,HR and Recruiting Services,Custom/Self-hosted,3,
burns-motor-freight.com,https://www.burns-motor-freight.com,"Burns Motor Freight, Inc.",Freight Hauling (Rail and Truck),A-record Fallback,3,
burnslogisticsinc.com,https://www.burnslogisticsinc.com,Burns Logistics,Transportation & Storage Other,Google Workspace,1,
burrisdisposal.com,https://www.burrisdisposal.com,Burris Disposal Service,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
burrowsmoving.com,https://www.burrowsmoving.com,Burrows Moving Co,Freight Hauling (Rail and Truck),A-record Fallback,3,"Welcome to HostArmada. You are seeing this page because you have either purchased a brand new Web Hosting Service with us or you have added a brand new domain name to your Web Hosting Account with HostArmada and there are no files associated with this domain name. To make your website visible you will need to add the website's files by either using the FTP service or the cPanel service. The control panel will allow you to manage all aspects of the Web Hosting Service. If you need a Website Transfer or Application Installation, please contact our 24/7/365 Technical Support Crew. Learn more about the Web Hosting Service by reading our Guides and Tutorials on the matter.</n>"
businessdeliverysystems.com,https://www.businessdeliverysystems.com,Business Delivery Systems Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
businessgroup.biz,https://www.businessgroup.biz,The Business Group,HR and Recruiting Services,Google Workspace,3,
bvdroofing.com,https://www.bvdroofing.com,B V D Inc,Transportation & Storage Other,A-record Fallback,1,
bvm.net,https://www.bvm.net,Bvm Intl Inc,HR and Recruiting Services,Custom/Self-hosted,3,"Summary:
BvmInternational.com is a domain name offered for sale by HugeDomains. The listing states the domain is available for $1,895, with an option to pay $78.96 per month for 24 months through a payment plan, described as 0% interest. The service includes a 30-day money back guarantee, quick delivery of the domain (access typically within 1–2 hours of purchase, or by the next business day for purchases after business hours), and safe and secure shopping with SSL encryption and checkout options via PayPal or Escrow.com. Since 2005, HugeDomains claims to have helped thousands of people acquire domain names. Customer testimonials are shown (Kofi Yeboah, Yvonne Perkins, Tony Ciccocelli, Aivar Podra, Caesare Belzano) with dates in April 2026. The FAQ indicates that domains can be transferred to another registrar after purchase; however, domains bought with a payment plan may not be transferable until all payments are complete, and the 30-day guarantee becomes void after transfer. Transfer instructions to GoDaddy are provided, and ownership is pushed to an account at NameBright.com after purchase, with login details sent by email; access is generally available within 1–2 hours of purchase. The site emphasizes safe, secure shopping and 24/7 customer support via a listed phone number. The page also contains general statements about their promise (30-day guarantee, quick delivery, secure shopping) and mentions that the domain is for sale. Explicit ICP details, core specialization, industries served, targeted roles, geographic markets, and quantitative metrics beyond the purchase price, payment terms, and delivery timelines are not provided. No certifications, rankings, or additional proof beyond testimonials and the stated guarantee are supplied."
bwd.com,https://www.bwd.com,Black and White Design,Transportation & Storage Other,Custom/Self-hosted,3,
bwitruck.com,https://www.bwitruck.com,Benny Whitehead Inc,Freight Hauling (Rail and Truck),Google Workspace,3,"BWI Trucking, also known as Benny Whitehead Inc., is a family-owned trucking company and freight carrier based in Eufaula, Alabama. It operates from the Southeast to the West Coast, hauling refrigerated and dry goods. The company states 50 years in business, serves 20 states, and offers a 40-hour coast-to-coast delivery. It emphasizes experience, integrity, and a solid track record, and positions itself as one of the nation’s leading freight transportation companies in both temperature-controlled and dry products. The site provides pages for Driving For Us, Hire Us, Client Portal, Employment Portal, Equipment For Sale, About Us, and Contact Us, and references Facebook for updates. Explicit services and offerings listed include transportation of refrigerated and dry goods, driving opportunities, quotes requests, client and employment portals, and equipment for sale. No explicit ICP (ideal customer profile) characteristics, specific buyer roles, pricing models, contract structures, certifications, case examples, or proof beyond generic industry leadership and long-term relationships are provided. The geographic market is described as from the Southeast to the West Coast, with 20 states in service area. No further explicit differentiation beyond being a family-owned, long-standing carrier with temperature control and dry product capabilities is stated. If ICP, specialization, differentiation, geography, scale, or proof are not provided beyond the above, those elements are not elaborated."
c-shell.com,https://www.c-shell.com,c-shell Inc.,HR and Recruiting Services,Google Workspace,3,
c4l.com,https://www.c4l.com,Computers 4 Less,HR and Recruiting Services,Custom/Self-hosted,3,
caddresources.com,https://www.caddresources.com,CADD Resources LLC,HR and Recruiting Services,Google Workspace,3,
cadillactruck.com,https://www.cadillactruck.com,Cadillac Truck Service,Freight Hauling (Rail and Truck),Google Workspace,3,
calcon.com,https://www.calcon.com,Cal-Con Transportation Svc Inc,Air Couriers and Cargo Services,Google Workspace,3,
caligo.com,https://www.caligo.com,Caligo Ventures Inc,HR and Recruiting Services,A-record Fallback,3,
cambridgeprofessionals.com,https://www.cambridgeprofessionals.com,Cambridge Professional Group,HR and Recruiting Services,Custom/Self-hosted,3,
candogo.com,https://www.candogo.com,CanDoGo,HR and Recruiting Services,Custom/Self-hosted,3,
caoyongeditions.com,https://www.caoyongeditions.com,CAO YONG EDITIONS Inc.,Warehousing and Storage,A-record Fallback,1,
capitalcargo.com,https://www.capitalcargo.com,Capital Cargo Intl Airlines,Air Couriers and Cargo Services,A-record Fallback,3,
capitoltransportation.com,https://www.capitoltransportation.com,Capitol Transportation Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
capwarehouse.net,https://www.capwarehouse.net,Capital Warehouse,Warehousing and Storage,Custom/Self-hosted,3,
careeradvancements.com,https://www.careeradvancements.com,Career Advancements,HR and Recruiting Services,Custom/Self-hosted,3,
careerblazers.com,https://www.careerblazers.com,Career Blazers,HR and Recruiting Services,A-record Fallback,3,
careercampaign.com,https://www.careercampaign.com,Career Counseling Service,HR and Recruiting Services,Custom/Self-hosted,3,
careercon.net,https://www.careercon.net,Career Concepts Of Columbia,HR and Recruiting Services,Custom/Self-hosted,3,
careerconnection.org,https://www.careerconnection.org,CareerConnection,HR and Recruiting Services,Google Workspace,3,
careerlinkinc.com,https://www.careerlinkinc.com,CareerLink Companies,HR and Recruiting Services,Custom/Self-hosted,3,
careermgmtgroup.com,https://www.careermgmtgroup.com,Career Management Group Llc,HR and Recruiting Services,A-record Fallback,3,
careerquest.biz,https://www.careerquest1.com,Career Quest,HR and Recruiting Services,Custom/Self-hosted,3,
careerscout.com,https://www.careerscout.com,CareerScout.com,"HR, Recruiting and Payroll Services",GoDaddy,3,
cargoconsultants.com,https://www.cargoconsultants.com,"Cargo Consultants, LLC",Air Couriers and Cargo Services,A-record Fallback,3,
carmongroup.com,https://www.carmongroup.com,The Carmon Group,HR and Recruiting Services,Custom/Self-hosted,3,
carnestrucking.com,https://www.carnestrucking.com,Carnes Trucking,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
carolinarecruiters.com,https://www.carolinarecruiters.com,Management Recruiters of Orangeburg,HR and Recruiting Services,A-record Fallback,1,
carparkusa.com,https://www.carparkusa.com,Car Park Inc,Warehousing and Storage,Custom/Self-hosted,3,
carrelltrucking.com,https://www.carrelltrucking.com,Carrell Trucking Inc,Freight Hauling (Rail and Truck),Google Workspace,3,
carrierstore.com,https://www.carrierstore.com,Carrierstore Inc.,Freight Hauling (Rail and Truck),Google Workspace,3,
carusobg.com,https://www.carusobg.com,"Caruso Benefits Group, Inc",HR and Recruiting Services,Custom/Self-hosted,3,
cascadecenter.com,https://www.cascadecenter.com,Cascade Centers Inc.,HR and Recruiting Services,A-record Fallback,3,
cavenderaudi.com,https://www.cavenderaudi.com,Cavender Audi,Transportation & Storage Other,Custom/Self-hosted,3,
cbigrecruiting.com,https://www.cbigrecruiting.com,Cbig Recruiting & Staffing,HR and Recruiting Services,A-record Fallback,2,
cbsinfosys.com,https://www.cbsinfosys.com,Central Business Solutions Inc,HR and Recruiting Services,Yahoo,3,
ccstrucking.com,https://www.ccstrucking.com,Ccs Trucking,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
cctcorporation.com,https://www.cctcorporation.com,Cct Global Logistics,Warehousing and Storage,A-record Fallback,3,"Summary:
The provided webpage URL is to CCT Corporation (https://www.cctcorporation.com/). The text available does not contain explicit factual content about the company beyond the homepage reference. No concrete details are present in the supplied content to define the company’s ideal customer profile (ICP), core specialization, services, programs, offerings, target industries, buyer roles, differentiation, delivery or pricing models, geographic markets, metrics, certifications, or proof. As such, there is no explicit information in the text to confirm ICP characteristics, specialization, differentiation, geography, scale, or proof. If any of these details exist on the actual site beyond the supplied text, they are not included here."
cdmgroup.com,https://www.cdmgroup.com,Cdm Group Inc,HR and Recruiting Services,A-record Fallback,3,
cdsworldwide.com,https://www.cdsworldwide.com,Central Distribution Syst Inc,Air Couriers and Cargo Services,Custom/Self-hosted,3,
celebritylimo.com,https://www.celebritylimo.com,Celebrity Limousine Service Inc,Transportation & Storage Other,Custom/Self-hosted,3,
cemusainc.com,https://www.cemusainc.com,Cem Usa,Transportation & Storage Other,Custom/Self-hosted,3,
centralblacktop.com,https://www.centralblacktop.com,Central Blacktop Co. Inc.,Transportation & Storage Other,Google Workspace,3,
ceresmidland.com,https://www.ceresmidland.com,Ceres Midland Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
cfi-lax.com,https://www.cfi-lax.com,Commodity Forwarders,Air Couriers and Cargo Services,Custom/Self-hosted,3,
cgtrucking.com,https://www.cgtrucking.com,Charles George Trucking Co Inc,Transportation & Storage Other,Google Workspace,3,
chancemanagement.com,https://www.chancemanagement.com,Chance Management Advisors Inc,Air Couriers and Cargo Services,Custom/Self-hosted,3,
chandgroup.com,https://www.chandgroup.com,Chandler Group Executive Search,HR and Recruiting Services,A-record Fallback,3,
charlestonpartners.com,https://www.charlestonpartners.com,Charleston Partners,HR and Recruiting Services,Custom/Self-hosted,3,
charleswoodmoving.com,https://www.charleswoodmoving.com,Charles Wood & Son Moving Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,"Summary:
Charles Wood Moving is a fully licensed and insured moving company serving Long Island, NY, with a focus on long-distance, interstate, residential, commercial, and piano moving. It offers packing services and handles office relocations, furniture, appliances, and delicate items, including glassware and plants, with specialty padding and ventilation for fragile items. The company provides tracking of long-distance shipments, on-time delivery, and guaranteed safety of belongings, stating fixed prices with no surprises and satisfaction guarantees. Services listed: Long Distance Movers, Commercial Movers, Residential Movers, Piano Movers, Packing Service, Interstate Movers. They emphasize use of the latest trucks, meticulous loading and packing, and safety. They claim an A+ BBB rating and positive Trustpilot, Movers.com, Move Advisor, Move.org, Google Maps, and Yelp reviews. The site presents testimonials from office moves (12 desks in one day with organized labeling and fully operational next day), on-time delivery despite bad weather with no extra fees, care for fragile items (plants, glassware, padding), and a long-distance relocation from Marietta, GA to Jersey City with no price changes and careful wrapping. The company portrays itself as affordable with all-inclusive services and on-time delivery as part of its mission. Explicit ICP, specialization, geography, scale, or proof beyond the stated certifications and ratings is not detailed beyond Long Island, NY, Long Distance and Interstate moves, and references to affiliated reviews and testimonials. The page does not specify target industries, buyer roles, or a formal ICP beyond general residential, commercial, and office customers seeking moving, packing, and related services in Long Island and cross-state moves. Explicit differentiators highlighted include fixed prices, licensed/insured status, BBB A+ rating, satisfaction guarantee, and emphasis on meticulous packing and care with specialized equipment for pianos and fragile items. The delivery model includes on-time delivery guarantees and shipment tracking for long-distance moves; pricing model is described as fixed prices with no surprises. Geographic market focus is Long Island, NY, with interstate moves referenced; no further geographic limitations are specified. Certifications: BBB A+ rating;Trustpilot and other review aggregations cited. No years, metrics, or case examples beyond testimonial anecdotes are provided."
